date,cities,indeed_job_postings_index
2020-09-13,Swansea,77.29
2020-09-14,Swansea,77.44
2020-09-15,Swansea,77.52
2020-09-16,Swansea,77.58
2020-09-17,Swansea,77.66
2020-09-18,Swansea,77.68
2020-09-19,Swansea,77.79
2020-09-20,Swansea,77.98
2020-09-21,Swansea,77.89
2020-09-22,Swansea,77.6
2020-09-23,Swansea,77.43
2020-09-24,Swansea,77.04
2020-09-25,Swansea,76.73
2020-09-26,Swansea,76.45
2020-09-27,Swansea,76.34
2020-09-28,Swansea,76.62
2020-09-29,Swansea,76.99
2020-09-30,Swansea,77.08
2020-10-01,Swansea,76.94
2020-10-02,Swansea,76.79
2020-10-03,Swansea,76.69
2020-10-04,Swansea,76.45
2020-10-05,Swansea,76.05
2020-10-06,Swansea,75.52
2020-10-07,Swansea,75.17
2020-10-08,Swansea,75.05
2020-10-09,Swansea,75.1
2020-10-10,Swansea,75.19
2020-10-11,Swansea,75.32
2020-10-12,Swansea,75.5
2020-10-13,Swansea,75.82
2020-10-14,Swansea,76.2
2020-10-15,Swansea,76.5
2020-10-16,Swansea,76.35
2020-10-17,Swansea,76.04
2020-10-18,Swansea,75.61
2020-10-19,Swansea,75.18
2020-10-20,Swansea,74.93
2020-10-21,Swansea,74.6
2020-10-22,Swansea,74.4
2020-10-23,Swansea,74.71
2020-10-24,Swansea,75.29
2020-10-25,Swansea,76.04
2020-10-26,Swansea,76.66
2020-10-27,Swansea,77.33
2020-10-28,Swansea,77.97
2020-10-29,Swansea,78.55
2020-10-30,Swansea,78.76
2020-10-31,Swansea,78.75
2020-11-01,Swansea,78.38
2020-11-02,Swansea,78.08
2020-11-03,Swansea,77.45
2020-11-04,Swansea,76.59
2020-11-05,Swansea,75.81
2020-11-06,Swansea,75.12
2020-11-07,Swansea,74.62
2020-11-08,Swansea,74.45
2020-11-09,Swansea,73.99
2020-11-10,Swansea,73.74
2020-11-11,Swansea,73.45
2020-11-12,Swansea,73.43
2020-11-13,Swansea,73.38
2020-11-14,Swansea,73.37
2020-11-15,Swansea,73.43
2020-11-16,Swansea,73.66
2020-11-17,Swansea,74.2
2020-11-18,Swansea,74.75
2020-11-19,Swansea,74.99
2020-11-20,Swansea,75.1
2020-11-21,Swansea,75.06
2020-11-22,Swansea,75.01
2020-11-23,Swansea,75.24
2020-11-24,Swansea,75.29
2020-11-25,Swansea,75.64
2020-11-26,Swansea,75.96
2020-11-27,Swansea,76.58
2020-11-28,Swansea,77.68
2020-11-29,Swansea,78.49
2020-11-30,Swansea,79.32
2020-12-01,Swansea,79.73
2020-12-02,Swansea,80.13
2020-12-03,Swansea,80.79
2020-12-04,Swansea,81.43
2020-12-05,Swansea,81.77
2020-12-06,Swansea,82.3
2020-12-07,Swansea,82.74
2020-12-08,Swansea,83.11
2020-12-09,Swansea,83.64
2020-12-10,Swansea,84.22
2020-12-11,Swansea,84.85
2020-12-12,Swansea,85.19
2020-12-13,Swansea,85.48
2020-12-14,Swansea,85.53
2020-12-15,Swansea,85.95
2020-12-16,Swansea,85.87
2020-12-17,Swansea,85.4
2020-12-18,Swansea,84.53
2020-12-19,Swansea,83.71
2020-12-20,Swansea,82.66
2020-12-21,Swansea,81.68
2020-12-22,Swansea,80.46
2020-12-23,Swansea,79.49
2020-12-24,Swansea,78.94
2020-12-25,Swansea,78.81
2020-12-26,Swansea,78.66
2020-12-27,Swansea,78.84
2020-12-28,Swansea,79.27
2020-12-29,Swansea,79.43
2020-12-30,Swansea,79.51
2020-12-31,Swansea,79.05
2021-01-01,Swansea,77.81
2021-01-02,Swansea,76.18
2021-01-03,Swansea,74.18
2021-01-04,Swansea,71.88
2021-01-05,Swansea,69.98
2021-01-06,Swansea,68.21
2021-01-07,Swansea,66.8
2021-01-08,Swansea,66.15
2021-01-09,Swansea,65.98
2021-01-10,Swansea,66.04
2021-01-11,Swansea,66.42
2021-01-12,Swansea,66.71
2021-01-13,Swansea,67.22
2021-01-14,Swansea,67.75
2021-01-15,Swansea,68.27
2021-01-16,Swansea,68.7
2021-01-17,Swansea,69.12
2021-01-18,Swansea,69.28
2021-01-19,Swansea,69.66
2021-01-20,Swansea,69.64
2021-01-21,Swansea,69.69
2021-01-22,Swansea,69.79
2021-01-23,Swansea,69.97
2021-01-24,Swansea,70.45
2021-01-25,Swansea,71.03
2021-01-26,Swansea,71.58
2021-01-27,Swansea,72.38
2021-01-28,Swansea,72.89
2021-01-29,Swansea,73.17
2021-01-30,Swansea,73.47
2021-01-31,Swansea,73.7
2021-02-01,Swansea,73.86
2021-02-02,Swansea,74.02
2021-02-03,Swansea,74.24
2021-02-04,Swansea,74.6
2021-02-05,Swansea,75.09
2021-02-06,Swansea,75.3
2021-02-07,Swansea,75.36
2021-02-08,Swansea,75.46
2021-02-09,Swansea,75.49
2021-02-10,Swansea,75.1
2021-02-11,Swansea,74.77
2021-02-12,Swansea,74.32
2021-02-13,Swansea,74.12
2021-02-14,Swansea,74.03
2021-02-15,Swansea,73.75
2021-02-16,Swansea,73.51
2021-02-17,Swansea,73.63
2021-02-18,Swansea,74.01
2021-02-19,Swansea,74.43
2021-02-20,Swansea,74.98
2021-02-21,Swansea,75.43
2021-02-22,Swansea,76.07
2021-02-23,Swansea,76.79
2021-02-24,Swansea,77.16
2021-02-25,Swansea,77.27
2021-02-26,Swansea,77.46
2021-02-27,Swansea,77.62
2021-02-28,Swansea,77.85
2021-03-01,Swansea,78.01
2021-03-02,Swansea,77.68
2021-03-03,Swansea,77.87
2021-03-04,Swansea,78.41
2021-03-05,Swansea,79.09
2021-03-06,Swansea,79.8
2021-03-07,Swansea,80.62
2021-03-08,Swansea,81.3
2021-03-09,Swansea,82.69
2021-03-10,Swansea,83.77
2021-03-11,Swansea,84.79
2021-03-12,Swansea,85.66
2021-03-13,Swansea,86.54
2021-03-14,Swansea,87.27
2021-03-15,Swansea,87.93
2021-03-16,Swansea,88.82
2021-03-17,Swansea,89.93
2021-03-18,Swansea,90.71
2021-03-19,Swansea,91.52
2021-03-20,Swansea,92.58
2021-03-21,Swansea,93.51
2021-03-22,Swansea,94.34
2021-03-23,Swansea,94.56
2021-03-24,Swansea,94.54
2021-03-25,Swansea,94.72
2021-03-26,Swansea,94.82
2021-03-27,Swansea,94.84
2021-03-28,Swansea,95.03
2021-03-29,Swansea,95.76
2021-03-30,Swansea,96.61
2021-03-31,Swansea,97.54
2021-04-01,Swansea,97.93
2021-04-02,Swansea,98.57
2021-04-03,Swansea,98.78
2021-04-04,Swansea,99.25
2021-04-05,Swansea,99.52
2021-04-06,Swansea,99.27
2021-04-07,Swansea,98.62
2021-04-08,Swansea,98.65
2021-04-09,Swansea,98.74
2021-04-10,Swansea,98.99
2021-04-11,Swansea,98.95
2021-04-12,Swansea,98.8
2021-04-13,Swansea,99.31
2021-04-14,Swansea,100.02
2021-04-15,Swansea,100.53
2021-04-16,Swansea,101.01
2021-04-17,Swansea,101.39
2021-04-18,Swansea,101.9
2021-04-19,Swansea,102.71
2021-04-20,Swansea,103.9
2021-04-21,Swansea,105.3
2021-04-22,Swansea,106.68
2021-04-23,Swansea,108.15
2021-04-24,Swansea,109.61
2021-04-25,Swansea,111
2021-04-26,Swansea,112.32
2021-04-27,Swansea,112.66
2021-04-28,Swansea,112.8
2021-04-29,Swansea,113
2021-04-30,Swansea,112.85
2021-05-01,Swansea,112.92
2021-05-02,Swansea,112.8
2021-05-03,Swansea,112.49
2021-05-04,Swansea,112.59
2021-05-05,Swansea,112.79
2021-05-06,Swansea,112.81
2021-05-07,Swansea,113.12
2021-05-08,Swansea,113.38
2021-05-09,Swansea,113.85
2021-05-10,Swansea,114.34
2021-05-11,Swansea,115.1
2021-05-12,Swansea,116.09
2021-05-13,Swansea,117.15
2021-05-14,Swansea,117.88
2021-05-15,Swansea,118.46
2021-05-16,Swansea,118.76
2021-05-17,Swansea,119.08
2021-05-18,Swansea,119.13
2021-05-19,Swansea,119.19
2021-05-20,Swansea,119.46
2021-05-21,Swansea,119.54
2021-05-22,Swansea,119.78
2021-05-23,Swansea,120.06
2021-05-24,Swansea,120.47
2021-05-25,Swansea,121.02
2021-05-26,Swansea,121.52
2021-05-27,Swansea,121.95
2021-05-28,Swansea,122.79
2021-05-29,Swansea,123.59
2021-05-30,Swansea,124.59
2021-05-31,Swansea,125.54
2021-06-01,Swansea,125.86
2021-06-02,Swansea,126.26
2021-06-03,Swansea,126.97
2021-06-04,Swansea,127.73
2021-06-05,Swansea,128.52
2021-06-06,Swansea,129.12
2021-06-07,Swansea,129.8
2021-06-08,Swansea,130.87
2021-06-09,Swansea,131.55
2021-06-10,Swansea,132
2021-06-11,Swansea,132.03
2021-06-12,Swansea,132.06
2021-06-13,Swansea,132.21
2021-06-14,Swansea,132.5
2021-06-15,Swansea,133.14
2021-06-16,Swansea,134.03
2021-06-17,Swansea,134.61
2021-06-18,Swansea,135.76
2021-06-19,Swansea,136.55
2021-06-20,Swansea,137.31
2021-06-21,Swansea,138.46
2021-06-22,Swansea,139.4
2021-06-23,Swansea,140.59
2021-06-24,Swansea,141.69
2021-06-25,Swansea,142.3
2021-06-26,Swansea,143.09
2021-06-27,Swansea,144.03
2021-06-28,Swansea,144.59
2021-06-29,Swansea,145.04
2021-06-30,Swansea,144.95
2021-07-01,Swansea,144.85
2021-07-02,Swansea,144.8
2021-07-03,Swansea,144.8
2021-07-04,Swansea,144.5
2021-07-05,Swansea,143.92
2021-07-06,Swansea,143.36
2021-07-07,Swansea,143
2021-07-08,Swansea,142.58
2021-07-09,Swansea,141.93
2021-07-10,Swansea,141.11
2021-07-11,Swansea,140.46
2021-07-12,Swansea,139.62
2021-07-13,Swansea,138.72
2021-07-14,Swansea,137.57
2021-07-15,Swansea,136.96
2021-07-16,Swansea,136.24
2021-07-17,Swansea,136.28
2021-07-18,Swansea,136.46
2021-07-19,Swansea,137.12
2021-07-20,Swansea,137.38
2021-07-21,Swansea,137.7
2021-07-22,Swansea,137.48
2021-07-23,Swansea,137.6
2021-07-24,Swansea,137.47
2021-07-25,Swansea,137.06
2021-07-26,Swansea,136.16
2021-07-27,Swansea,135.94
2021-07-28,Swansea,135.78
2021-07-29,Swansea,136.29
2021-07-30,Swansea,137.01
2021-07-31,Swansea,138.09
2021-08-01,Swansea,139.03
2021-08-02,Swansea,140.04
2021-08-03,Swansea,140.99
2021-08-04,Swansea,141.93
2021-08-05,Swansea,142.51
2021-08-06,Swansea,143.27
2021-08-07,Swansea,143.38
2021-08-08,Swansea,143.87
2021-08-09,Swansea,144.44
2021-08-10,Swansea,144.79
2021-08-11,Swansea,144.85
2021-08-12,Swansea,145.34
2021-08-13,Swansea,145.46
2021-08-14,Swansea,145.96
2021-08-15,Swansea,146.62
2021-08-16,Swansea,147.23
2021-08-17,Swansea,147.98
2021-08-18,Swansea,149.34
2021-08-19,Swansea,150.14
2021-08-20,Swansea,151.28
2021-08-21,Swansea,152.2
2021-08-22,Swansea,152.8
2021-08-23,Swansea,153.41
2021-08-24,Swansea,154.07
2021-08-25,Swansea,154.51
2021-08-26,Swansea,155.44
2021-08-27,Swansea,155.95
2021-08-28,Swansea,156.54
2021-08-29,Swansea,157.15
2021-08-30,Swansea,158.21
2021-08-31,Swansea,158.45
2021-09-01,Swansea,158.18
2021-09-02,Swansea,157.44
2021-09-03,Swansea,156.77
2021-09-04,Swansea,155.91
2021-09-05,Swansea,155.55
2021-09-06,Swansea,154.66
2021-09-07,Swansea,154.74
2021-09-08,Swansea,155.7
2021-09-09,Swansea,156.59
2021-09-10,Swansea,157.64
2021-09-11,Swansea,158.28
2021-09-12,Swansea,158.45
2021-09-13,Swansea,158.64
2021-09-14,Swansea,158.43
2021-09-15,Swansea,158.24
2021-09-16,Swansea,158.27
2021-09-17,Swansea,158.09
2021-09-18,Swansea,157.77
2021-09-19,Swansea,157.7
2021-09-20,Swansea,157.61
2021-09-21,Swansea,157.4
2021-09-22,Swansea,156.77
2021-09-23,Swansea,156.01
2021-09-24,Swansea,155.21
2021-09-25,Swansea,154.71
2021-09-26,Swansea,153.56
2021-09-27,Swansea,152.82
2021-09-28,Swansea,152.56
2021-09-29,Swansea,152.43
2021-09-30,Swansea,152.49
2021-10-01,Swansea,152.44
2021-10-02,Swansea,152.56
2021-10-03,Swansea,152.85
2021-10-04,Swansea,153.28
2021-10-05,Swansea,153.35
2021-10-06,Swansea,153.33
2021-10-07,Swansea,153.49
2021-10-08,Swansea,153.83
2021-10-09,Swansea,154.22
2021-10-10,Swansea,155.12
2021-10-11,Swansea,155.3
2021-10-12,Swansea,155.69
2021-10-13,Swansea,156.17
2021-10-14,Swansea,156.47
2021-10-15,Swansea,156.72
2021-10-16,Swansea,156.9
2021-10-17,Swansea,156.81
2021-10-18,Swansea,156.63
2021-10-19,Swansea,156.66
2021-10-20,Swansea,157.01
2021-10-21,Swansea,157.13
2021-10-22,Swansea,157.52
2021-10-23,Swansea,158.07
2021-10-24,Swansea,158.49
2021-10-25,Swansea,159.3
2021-10-26,Swansea,160.09
2021-10-27,Swansea,160.22
2021-10-28,Swansea,160.55
2021-10-29,Swansea,160.85
2021-10-30,Swansea,161.14
2021-10-31,Swansea,161.4
2021-11-01,Swansea,161.35
2021-11-02,Swansea,160.85
2021-11-03,Swansea,160.87
2021-11-04,Swansea,160.96
2021-11-05,Swansea,160.88
2021-11-06,Swansea,160.98
2021-11-07,Swansea,161.24
2021-11-08,Swansea,161.41
2021-11-09,Swansea,161.89
2021-11-10,Swansea,162.45
2021-11-11,Swansea,162.76
2021-11-12,Swansea,163.35
2021-11-13,Swansea,163.37
2021-11-14,Swansea,163.38
2021-11-15,Swansea,163.56
2021-11-16,Swansea,163.53
2021-11-17,Swansea,163.61
2021-11-18,Swansea,163.75
2021-11-19,Swansea,163.74
2021-11-20,Swansea,164.06
2021-11-21,Swansea,164.4
2021-11-22,Swansea,164.85
2021-11-23,Swansea,165.65
2021-11-24,Swansea,165.99
2021-11-25,Swansea,166.7
2021-11-26,Swansea,167.31
2021-11-27,Swansea,168.02
2021-11-28,Swansea,168.83
2021-11-29,Swansea,169.49
2021-11-30,Swansea,169.43
2021-12-01,Swansea,169.31
2021-12-02,Swansea,168.68
2021-12-03,Swansea,168.62
2021-12-04,Swansea,167.73
2021-12-05,Swansea,167.02
2021-12-06,Swansea,166.53
2021-12-07,Swansea,166.8
2021-12-08,Swansea,166.75
2021-12-09,Swansea,166.9
2021-12-10,Swansea,167.05
2021-12-11,Swansea,167.8
2021-12-12,Swansea,168.44
2021-12-13,Swansea,169.02
2021-12-14,Swansea,169.26
2021-12-15,Swansea,169.85
2021-12-16,Swansea,170.13
2021-12-17,Swansea,169.6
2021-12-18,Swansea,169.19
2021-12-19,Swansea,168.58
2021-12-20,Swansea,167.92
2021-12-21,Swansea,166.87
2021-12-22,Swansea,165.7
2021-12-23,Swansea,164.49
2021-12-24,Swansea,163.72
2021-12-25,Swansea,163.22
2021-12-26,Swansea,163.13
2021-12-27,Swansea,163.45
2021-12-28,Swansea,164.24
2021-12-29,Swansea,164.67
2021-12-30,Swansea,164.74
2021-12-31,Swansea,164.18
2022-01-01,Swansea,162.76
2022-01-02,Swansea,160.42
2022-01-03,Swansea,157.17
2022-01-04,Swansea,153.2
2022-01-05,Swansea,149.58
2022-01-06,Swansea,146.75
2022-01-07,Swansea,145.22
2022-01-08,Swansea,144.65
2022-01-09,Swansea,144.62
2022-01-10,Swansea,145.02
2022-01-11,Swansea,146.4
2022-01-12,Swansea,148.17
2022-01-13,Swansea,149.49
2022-01-14,Swansea,149.76
2022-01-15,Swansea,149.77
2022-01-16,Swansea,149.74
2022-01-17,Swansea,149.91
2022-01-18,Swansea,149.73
2022-01-19,Swansea,149.31
2022-01-20,Swansea,149.27
2022-01-21,Swansea,149.69
2022-01-22,Swansea,150.09
2022-01-23,Swansea,150.71
2022-01-24,Swansea,151.66
2022-01-25,Swansea,153.14
2022-01-26,Swansea,154.74
2022-01-27,Swansea,156.13
2022-01-28,Swansea,157.21
2022-01-29,Swansea,158.16
2022-01-30,Swansea,159.11
2022-01-31,Swansea,159.87
2022-02-01,Swansea,159.78
2022-02-02,Swansea,159.98
2022-02-03,Swansea,160.67
2022-02-04,Swansea,161.23
2022-02-05,Swansea,161.82
2022-02-06,Swansea,162.36
2022-02-07,Swansea,162.08
2022-02-08,Swansea,162.55
2022-02-09,Swansea,162.66
2022-02-10,Swansea,162.39
2022-02-11,Swansea,162.48
2022-02-12,Swansea,162.33
2022-02-13,Swansea,162
2022-02-14,Swansea,162.21
2022-02-15,Swansea,162.48
2022-02-16,Swansea,162.79
2022-02-17,Swansea,162.91
2022-02-18,Swansea,163.17
2022-02-19,Swansea,163.69
2022-02-20,Swansea,164.17
2022-02-21,Swansea,164.64
2022-02-22,Swansea,165.1
2022-02-23,Swansea,165.59
2022-02-24,Swansea,166.51
2022-02-25,Swansea,166.8
2022-02-26,Swansea,167.06
2022-02-27,Swansea,167.01
2022-02-28,Swansea,167.37
2022-03-01,Swansea,166.9
2022-03-02,Swansea,166.72
2022-03-03,Swansea,166.68
2022-03-04,Swansea,166.51
2022-03-05,Swansea,166.27
2022-03-06,Swansea,166.33
2022-03-07,Swansea,165.8
2022-03-08,Swansea,165.69
2022-03-09,Swansea,165.25
2022-03-10,Swansea,164.3
2022-03-11,Swansea,163.47
2022-03-12,Swansea,162.85
2022-03-13,Swansea,162.21
2022-03-14,Swansea,161.82
2022-03-15,Swansea,161.53
2022-03-16,Swansea,161.67
2022-03-17,Swansea,162.13
2022-03-18,Swansea,162.75
2022-03-19,Swansea,163.54
2022-03-20,Swansea,164.33
2022-03-21,Swansea,165.42
2022-03-22,Swansea,166.73
2022-03-23,Swansea,167.78
2022-03-24,Swansea,168.69
2022-03-25,Swansea,169.81
2022-03-26,Swansea,170.55
2022-03-27,Swansea,171.37
2022-03-28,Swansea,171.98
2022-03-29,Swansea,172.31
2022-03-30,Swansea,172.87
2022-03-31,Swansea,173.38
2022-04-01,Swansea,172.75
2022-04-02,Swansea,172.32
2022-04-03,Swansea,171.94
2022-04-04,Swansea,171.56
2022-04-05,Swansea,171.21
2022-04-06,Swansea,170.73
2022-04-07,Swansea,170.21
2022-04-08,Swansea,170.77
2022-04-09,Swansea,171.2
2022-04-10,Swansea,171.36
2022-04-11,Swansea,171.65
2022-04-12,Swansea,171.76
2022-04-13,Swansea,171.56
2022-04-14,Swansea,171.28
2022-04-15,Swansea,170.86
2022-04-16,Swansea,170.35
2022-04-17,Swansea,169.83
2022-04-18,Swansea,169.14
2022-04-19,Swansea,168.08
2022-04-20,Swansea,166.7
2022-04-21,Swansea,165.43
2022-04-22,Swansea,164.31
2022-04-23,Swansea,163.54
2022-04-24,Swansea,162.98
2022-04-25,Swansea,162.16
2022-04-26,Swansea,161.88
2022-04-27,Swansea,161.88
2022-04-28,Swansea,162.14
2022-04-29,Swansea,162.06
2022-04-30,Swansea,161.7
2022-05-01,Swansea,161.19
2022-05-02,Swansea,161.15
2022-05-03,Swansea,160.92
2022-05-04,Swansea,160.55
2022-05-05,Swansea,160.01
2022-05-06,Swansea,159.5
2022-05-07,Swansea,158.73
2022-05-08,Swansea,158.36
2022-05-09,Swansea,157.86
2022-05-10,Swansea,157.79
2022-05-11,Swansea,158.11
2022-05-12,Swansea,158.07
2022-05-13,Swansea,158.07
2022-05-14,Swansea,158.34
2022-05-15,Swansea,158.46
2022-05-16,Swansea,158.89
2022-05-17,Swansea,159.01
2022-05-18,Swansea,159.17
2022-05-19,Swansea,159.69
2022-05-20,Swansea,160.96
2022-05-21,Swansea,161.91
2022-05-22,Swansea,162.68
2022-05-23,Swansea,163.35
2022-05-24,Swansea,163.78
2022-05-25,Swansea,163.89
2022-05-26,Swansea,163.32
2022-05-27,Swansea,162.32
2022-05-28,Swansea,161.47
2022-05-29,Swansea,161.15
2022-05-30,Swansea,160.76
2022-05-31,Swansea,160.49
2022-06-01,Swansea,159.76
2022-06-02,Swansea,159.35
2022-06-03,Swansea,158.6
2022-06-04,Swansea,157.53
2022-06-05,Swansea,156.05
2022-06-06,Swansea,154.43
2022-06-07,Swansea,153.01
2022-06-08,Swansea,152.19
2022-06-09,Swansea,151.16
2022-06-10,Swansea,150.73
2022-06-11,Swansea,150.83
2022-06-12,Swansea,151.1
2022-06-13,Swansea,151.73
2022-06-14,Swansea,152.32
2022-06-15,Swansea,152.4
2022-06-16,Swansea,153.06
2022-06-17,Swansea,153.69
2022-06-18,Swansea,154.52
2022-06-19,Swansea,155.55
2022-06-20,Swansea,156.19
2022-06-21,Swansea,156.4
2022-06-22,Swansea,157.16
2022-06-23,Swansea,157.72
2022-06-24,Swansea,158.81
2022-06-25,Swansea,159.68
2022-06-26,Swansea,160.79
2022-06-27,Swansea,161.38
2022-06-28,Swansea,162.39
2022-06-29,Swansea,163.05
2022-06-30,Swansea,163.73
2022-07-01,Swansea,163.59
2022-07-02,Swansea,163.31
2022-07-03,Swansea,162.4
2022-07-04,Swansea,162.11
2022-07-05,Swansea,161.78
2022-07-06,Swansea,161.67
2022-07-07,Swansea,161.67
2022-07-08,Swansea,162.03
2022-07-09,Swansea,162.73
2022-07-10,Swansea,163.17
2022-07-11,Swansea,163.45
2022-07-12,Swansea,163.84
2022-07-13,Swansea,164.15
2022-07-14,Swansea,164.99
2022-07-15,Swansea,165.44
2022-07-16,Swansea,165.73
2022-07-17,Swansea,165.88
2022-07-18,Swansea,166.41
2022-07-19,Swansea,166.29
2022-07-20,Swansea,166.72
2022-07-21,Swansea,166.82
2022-07-22,Swansea,166.9
2022-07-23,Swansea,166.38
2022-07-24,Swansea,166.56
2022-07-25,Swansea,166.2
2022-07-26,Swansea,166.56
2022-07-27,Swansea,166.67
2022-07-28,Swansea,166.02
2022-07-29,Swansea,165.39
2022-07-30,Swansea,164.94
2022-07-31,Swansea,164.54
2022-08-01,Swansea,164.4
2022-08-02,Swansea,163.97
2022-08-03,Swansea,163.51
2022-08-04,Swansea,163.87
2022-08-05,Swansea,164.67
2022-08-06,Swansea,165.58
2022-08-07,Swansea,166.1
2022-08-08,Swansea,166.5
2022-08-09,Swansea,166.97
2022-08-10,Swansea,166.77
2022-08-11,Swansea,166.4
2022-08-12,Swansea,165.6
2022-08-13,Swansea,165.25
2022-08-14,Swansea,165.38
2022-08-15,Swansea,165.71
2022-08-16,Swansea,165.83
2022-08-17,Swansea,166.61
2022-08-18,Swansea,167.45
2022-08-19,Swansea,168.46
2022-08-20,Swansea,169.27
2022-08-21,Swansea,169.69
2022-08-22,Swansea,169.75
2022-08-23,Swansea,169.74
2022-08-24,Swansea,169.58
2022-08-25,Swansea,169.72
2022-08-26,Swansea,169.95
2022-08-27,Swansea,170.01
2022-08-28,Swansea,170.04
2022-08-29,Swansea,170.11
2022-08-30,Swansea,170.35
2022-08-31,Swansea,170.58
2022-09-01,Swansea,170.35
2022-09-02,Swansea,170.1
2022-09-03,Swansea,170.1
2022-09-04,Swansea,170.04
2022-09-05,Swansea,170.15
2022-09-06,Swansea,170.21
2022-09-07,Swansea,170.61
2022-09-08,Swansea,171.44
2022-09-09,Swansea,172.18
2022-09-10,Swansea,172.56
2022-09-11,Swansea,172.68
2022-09-12,Swansea,172.91
2022-09-13,Swansea,173.44
2022-09-14,Swansea,173.33
2022-09-15,Swansea,172.6
2022-09-16,Swansea,171.61
2022-09-17,Swansea,170.84
2022-09-18,Swansea,170.19
2022-09-19,Swansea,169.42
2022-09-20,Swansea,167.89
2022-09-21,Swansea,166.78
2022-09-22,Swansea,165.6
2022-09-23,Swansea,164.64
2022-09-24,Swansea,163.41
2022-09-25,Swansea,162.11
2022-09-26,Swansea,161.34
2022-09-27,Swansea,161.23
2022-09-28,Swansea,160.83
2022-09-29,Swansea,160.48
2022-09-30,Swansea,159.89
2022-10-01,Swansea,159.03
2022-10-02,Swansea,158.99
2022-10-03,Swansea,158.72
2022-10-04,Swansea,158.54
2022-10-05,Swansea,158.51
2022-10-06,Swansea,158.39
2022-10-07,Swansea,158.81
2022-10-08,Swansea,160.2
2022-10-09,Swansea,161.35
2022-10-10,Swansea,162.21
2022-10-11,Swansea,162.77
2022-10-12,Swansea,163.13
2022-10-13,Swansea,163.84
2022-10-14,Swansea,164.41
2022-10-15,Swansea,164.96
2022-10-16,Swansea,165.17
2022-10-17,Swansea,165.49
2022-10-18,Swansea,164.8
2022-10-19,Swansea,164.33
2022-10-20,Swansea,163.89
2022-10-21,Swansea,163.62
2022-10-22,Swansea,163.18
2022-10-23,Swansea,163.05
2022-10-24,Swansea,162.72
2022-10-25,Swansea,163.61
2022-10-26,Swansea,164.5
2022-10-27,Swansea,165.65
2022-10-28,Swansea,166.8
2022-10-29,Swansea,167.48
2022-10-30,Swansea,168.1
2022-10-31,Swansea,168.58
2022-11-01,Swansea,168.48
2022-11-02,Swansea,168.52
2022-11-03,Swansea,168.04
2022-11-04,Swansea,167.05
2022-11-05,Swansea,166.15
2022-11-06,Swansea,165.03
2022-11-07,Swansea,164.28
2022-11-08,Swansea,164.29
2022-11-09,Swansea,164.3
2022-11-10,Swansea,164.63
2022-11-11,Swansea,164.76
2022-11-12,Swansea,165.66
2022-11-13,Swansea,166.21
2022-11-14,Swansea,166.77
2022-11-15,Swansea,167.09
2022-11-16,Swansea,167.35
2022-11-17,Swansea,167.12
2022-11-18,Swansea,167.34
2022-11-19,Swansea,167.15
2022-11-20,Swansea,167.19
2022-11-21,Swansea,166.95
2022-11-22,Swansea,166.44
2022-11-23,Swansea,165.7
2022-11-24,Swansea,165.49
2022-11-25,Swansea,165.01
2022-11-26,Swansea,164.23
2022-11-27,Swansea,163.81
2022-11-28,Swansea,163.75
2022-11-29,Swansea,163.87
2022-11-30,Swansea,164.32
2022-12-01,Swansea,164.36
2022-12-02,Swansea,164.66
2022-12-03,Swansea,165.09
2022-12-04,Swansea,165.42
2022-12-05,Swansea,165.64
2022-12-06,Swansea,166.03
2022-12-07,Swansea,166.25
2022-12-08,Swansea,166.62
2022-12-09,Swansea,166.95
2022-12-10,Swansea,167.69
2022-12-11,Swansea,168.32
2022-12-12,Swansea,168.91
2022-12-13,Swansea,169.22
2022-12-14,Swansea,168.71
2022-12-15,Swansea,168.15
2022-12-16,Swansea,167.3
2022-12-17,Swansea,165.77
2022-12-18,Swansea,164.15
2022-12-19,Swansea,162.43
2022-12-20,Swansea,160.83
2022-12-21,Swansea,159.62
2022-12-22,Swansea,158.8
2022-12-23,Swansea,158.13
2022-12-24,Swansea,158.01
2022-12-25,Swansea,158.13
2022-12-26,Swansea,158.75
2022-12-27,Swansea,159.38
2022-12-28,Swansea,160.3
2022-12-29,Swansea,160.87
2022-12-30,Swansea,161.15
2022-12-31,Swansea,160.84
2023-01-01,Swansea,159.64
2023-01-02,Swansea,157.26
2023-01-03,Swansea,154.05
2023-01-04,Swansea,150.81
2023-01-05,Swansea,147.77
2023-01-06,Swansea,144.99
2023-01-07,Swansea,142.62
